matchNum,summoner,matchId,blueKills-redKills,blueAssists-redAssists,blueGold-redGold,blueAvgLevel-redAvgLevel,blueDamageToTurrets-redDamageToTurrets,blueDragonKills-redDragonKills,gameLength,numPlayers,outcome
3000,Goblin Abuser,NA1_4270313593,-23,-50,-3064,-1.4,-1992,-3,2390,10,0
3001,Goblin Abuser,NA1_4270054410,-12,1,-4283,0.0,-12580,-4,2631,10,0
3002,Goblin Abuser,NA1_4270040579,-2,-8,-5169,-0.6,-27398,-3,1804,10,0
3003,Goblin Abuser,NA1_4269568207,18,15,12349,1.6,13965,2,1149,10,1
3004,Goblin Abuser,NA1_4269599785,10,21,10855,1.2,17364,4,1846,10,1
3005,Goblin Abuser,NA1_4269462157,21,22,17165,2.6,18704,1,1162,10,1
3006,Goblin Abuser,NA1_4269261272,14,15,8130,1.2,9036,3,1529,10,1
3007,Goblin Abuser,NA1_4269235409,25,31,13191,1.8,3592,2,1670,10,1
3008,Goblin Abuser,NA1_4269221688,5,15,8690,0.6,3375,2,1953,10,1
3009,Goblin Abuser,NA1_4268281873,-18,-10,-9737,-1.2,-6675,-1,1226,10,0
3010,Goblin Abuser,NA1_4268280403,1,0,-255,0.0,0,0,197,10,0
3011,Goblin Abuser,NA1_4268205233,13,15,9676,1.2,11455,3,1841,10,1
3012,Goblin Abuser,NA1_4268220335,-21,-16,-19066,-1.6,-28569,-3,1503,10,0
3013,Goblin Abuser,NA1_4268195660,13,15,13247,1.2,21979,1,1425,10,1
3014,Goblin Abuser,NA1_4268058284,16,-13,-578,0.0,-2522,1,2197,10,0
3015,Goblin Abuser,NA1_4268035137,34,20,15024,1.6,11492,2,1808,10,1
3016,Goblin Abuser,NA1_4262700973,36,54,17952,2.6,9275,4,1954,10,1
3017,Goblin Abuser,NA1_4262660041,11,3,7499,0.4,7092,3,1507,10,1
3018,Goblin Abuser,NA1_4262005157,-9,-11,-9680,-1.8,-12187,-2,1739,10,0
3019,Goblin Abuser,NA1_4262031284,-19,-21,-9318,-0.6,-8462,-4,1816,10,0
3020,Goblin Abuser,NA1_4261968858,18,17,13563,1.6,10344,0,1061,10,1
3021,Goblin Abuser,NA1_4261965649,13,21,10392,1.6,17966,0,1708,10,1
3022,Goblin Abuser,NA1_4261575578,0,0,506,0.0,0,0,207,10,1
3023,Goblin Abuser,NA1_4261593718,15,13,9617,2.0,-7394,1,1989,10,1
3024,Goblin Abuser,NA1_4261128670,2,16,6319,1.2,8387,-2,1927,10,1
3025,Goblin Abuser,NA1_4261115013,-27,-40,-11264,-1.4,-13947,-3,1387,10,0
3026,Goblin Abuser,NA1_4261026233,1,40,-4525,-0.4,-16942,0,2529,10,0
3027,Goblin Abuser,NA1_4261020154,-14,-41,-8526,0.0,-1190,-1,2769,10,0
3028,Goblin Abuser,NA1_4260908361,-12,1,-9049,-1.2,1448,0,2175,10,0
3029,Goblin Abuser,NA1_4260905069,-4,-10,-5607,-0.8,-7791,-1,2048,10,0
3030,Goblin Abuser,NA1_4260827607,-28,-24,-10250,-0.6,-10589,0,1355,10,0
3031,Goblin Abuser,NA1_4260824584,20,34,7312,0.4,12973,1,2241,10,1
3032,Goblin Abuser,NA1_4260841377,-10,-5,-9541,-0.8,-34846,-3,1363,10,0
3033,Goblin Abuser,NA1_4260799636,-17,-6,-12426,-1.4,-18599,-1,1440,10,0
3034,Goblin Abuser,NA1_4260776901,-7,-26,-9371,-1.8,-9576,-2,2325,10,0
3035,Goblin Abuser,NA1_4260766198,-16,-19,-9092,-0.6,-5535,-3,1281,10,0
3036,Goblin Abuser,NA1_4260793677,7,11,8605,1.6,11150,4,1739,10,1
3037,Goblin Abuser,NA1_4259908967,-12,-12,-7384,-0.2,-5449,-1,2570,10,0
3038,Xon Roga,NA1_4228043652,-3,0,-3151,-0.2,4154,2,2349,10,0
3039,Xon Roga,NA1_4228015689,-15,-5,-15305,-1.4,-23017,-2,1222,10,0
3040,Xon Roga,NA1_4227353321,-11,-37,-8855,-1.6,-4589,0,1692,10,0
3041,Xon Roga,NA1_4201904873,-15,-2,-15858,-1.4,-5962,-3,2127,10,0
3042,Xon Roga,NA1_4201910078,22,48,20786,1.4,13183,2,2362,10,1
3043,Xon Roga,NA1_4201839165,6,0,7490,1.4,9076,1,775,10,1
3044,Xon Roga,NA1_4201854008,-13,-5,-4517,-0.4,908,2,2507,10,0
3045,Xon Roga,NA1_4188907688,17,26,11630,1.6,15085,-1,1216,10,1
3046,Xon Roga,NA1_4178155106,13,30,7658,0.6,10468,-3,2350,10,1
3047,Xon Roga,NA1_4177954496,13,20,6799,1.2,8963,3,2142,10,1
3048,Xon Roga,NA1_4175136459,8,6,5097,0.4,8978,-1,2462,10,1
3049,Xon Roga,NA1_4175141207,-4,-17,-9324,-1.6,-3450,3,2178,10,0
3050,Xon Roga,NA1_4171771578,5,23,9032,1.2,9425,-2,1769,10,1
3051,Xon Roga,NA1_4171700174,12,32,5153,1.0,10350,0,2409,10,1
3052,Xon Roga,NA1_4170022834,18,24,13968,1.6,7344,4,1705,10,1
3053,Xon Roga,NA1_4169943659,6,21,11693,1.0,18897,1,2173,10,1
3054,Xon Roga,NA1_4169931491,-25,-6,-7862,-0.2,-2425,-2,2344,10,0
3055,Xon Roga,NA1_4169880557,0,0,623,-0.0,666,0,197,10,1
3056,Xon Roga,NA1_4169862432,8,23,8655,1.0,11070,1,1549,10,1
3057,Xon Roga,NA1_4153590008,-19,-27,-12161,-1.8,-13612,-1,1459,10,0
3058,Xon Roga,NA1_4034550429,14,10,7135,1.0,2045,-2,1218178,10,1
3059,Xon Roga,NA1_4034376209,16,49,10805,1.4,7620,0,1635998,10,1
3060,Xon Roga,NA1_4027966639,-8,-16,4391,0.6,6545,-1,2002460,10,1
3061,Xon Roga,NA1_4027905083,4,13,7106,1.0,5417,2,976065,10,1
3062,Xon Roga,NA1_4026594622,-1,23,-1198,0.0,9143,1,1969122,10,1
3063,Xon Roga,NA1_4026591101,-21,-48,-8905,-1.6,-10822,-1,1574908,10,0
3064,Xon Roga,NA1_4026566365,-27,-29,-14274,-1.2,-12483,-4,1633152,10,0
3065,Xon Roga,NA1_4025935831,12,35,12760,1.0,15629,-1,2275275,10,1
3066,Xon Roga,NA1_4013418331,-25,-20,-17125,-1.6,-17799,-2,1602897,10,0
3067,Xon Roga,NA1_4013471864,12,30,6913,1.2,4100,2,1710797,10,1
3068,Xon Roga,NA1_4013395860,12,48,866,0.2,6359,4,1858177,10,1
3069,Xon Roga,NA1_4013096788,-13,7,-14255,-1.8,-26207,-2,1750164,10,0
3070,Xon Roga,NA1_4013084431,16,16,16469,1.8,19412,0,1763422,10,1
3071,Xon Roga,NA1_4009010940,-7,-6,-14603,-1.6,6999,-3,2222968,10,0
3072,Xon Roga,NA1_4008953736,-18,-34,-10707,-1.6,-17482,-2,1688345,10,0
3073,Xon Roga,NA1_4006906435,-14,-18,-7251,-1.0,-6761,-3,2146742,10,0
3074,Xon Roga,NA1_4002349453,-13,-9,-11412,-2.4,-6058,-2,1944686,10,0
3075,Xon Roga,NA1_4002355576,-9,-9,-11436,-1.2,-15757,2,1811782,10,0
3076,Xon Roga,NA1_4002333311,8,11,7198,0.8,11742,3,1557483,10,1
3077,Xon Roga,NA1_4002287447,-22,-34,-8262,-1.6,-13783,-2,1950935,10,0
3078,Xon Roga,NA1_4002267302,18,18,8704,1.6,5361,1,1096948,10,1
3079,Xon Roga,NA1_3999489762,-22,-17,-9725,-1.4,-4757,-1,1204862,10,0
3080,Xon Roga,NA1_3999177776,17,17,16560,1.8,17543,3,1714877,10,1
3081,Xon Roga,NA1_3998224093,-2,5,-6789,-0.6,-15738,-2,1729193,10,0
3082,Xon Roga,NA1_3994944667,-23,-15,-11762,-1.4,-17259,-1,1833097,10,0
3083,Xon Roga,NA1_3994929278,-12,-1,-6661,-1.4,164,-2,1637487,10,0
3084,Xon Roga,NA1_3994925834,-8,-28,-6694,-0.8,-11040,2,1754279,10,0
3085,Xon Roga,NA1_3994894139,-16,-13,-16214,-2.2,-16878,-4,1636546,10,0
3086,Xon Roga,NA1_3994910168,-12,-16,-8394,-1.0,-18029,-2,1615330,10,0
3087,theChankLord,NA1_4278884204,-12,-8,-10188,-1.4,-11174,-3,1259,10,0
3088,theChankLord,NA1_4278798818,-13,-19,-7007,-2.0,-3464,-4,1842,10,0
3089,theChankLord,NA1_4278115411,-11,-29,-11593,-0.8,-9695,-3,2179,10,0
3090,theChankLord,NA1_4276726049,18,6,15037,1.2,25639,1,1474,10,1
3091,theChankLord,NA1_4276698207,11,25,7311,0.8,9725,0,2106,10,1
3092,theChankLord,NA1_4275525020,23,26,14832,2.0,17218,1,1227,10,1
3093,theChankLord,NA1_4275143661,3,-29,3697,0.6,-1877,1,2659,10,0
3094,theChankLord,NA1_4274684539,-6,-18,-745,0.0,-3018,-2,1679,10,0
3095,theChankLord,NA1_4273258423,23,38,17330,2.4,18812,0,1675,10,1
3096,theChankLord,NA1_4272321063,-26,-25,-18265,-2.4,-22146,-2,1241,10,0
3097,theChankLord,NA1_4272256803,24,30,11793,1.6,17926,2,1623,10,1
3098,theChankLord,NA1_4272241595,-10,-40,-8994,-1.0,-3625,-3,2219,10,0
3099,theChankLord,NA1_4272234575,-11,-19,-12533,-1.8,-18414,-4,2385,10,0
3100,theChankLord,NA1_4272170052,22,50,10213,1.6,4943,2,1500,10,1
3101,theChankLord,NA1_4271044458,0,3,5552,-0.2,10572,0,2534,10,1
3102,theChankLord,NA1_4270959533,14,13,10621,0.8,18229,-1,1931,10,1
3103,theChankLord,NA1_4270974399,23,25,6960,1.4,14383,4,1865,10,1
3104,theChankLord,NA1_4270650504,-6,-2,264,-0.4,12164,-1,1975,10,1
3105,theChankLord,NA1_4270626257,-29,-40,-16466,-1.8,-15980,-3,1307,10,0
3106,theChankLord,NA1_4270591256,6,29,6654,1.4,7392,-1,1928,10,1
3107,theChankLord,NA1_4270563514,23,37,11479,1.8,2059,4,2398,10,1
3108,theChankLord,NA1_4270519068,-11,-22,-10776,-1.0,-11534,-2,1128,10,0
3109,theChankLord,NA1_4269759412,12,32,13068,2.0,13699,3,2089,10,1
3110,theChankLord,NA1_4269743404,-4,-37,-5566,-1.0,-23391,-1,2298,10,0
3111,theChankLord,NA1_4269689584,6,4,3765,0.2,7224,4,1592,10,1
3112,theChankLord,NA1_4269704755,30,40,19067,2.0,8785,4,1712,10,1
3113,theChankLord,NA1_4269663042,-1,-15,-1396,-0.2,-1484,-2,2728,10,0
3114,theChankLord,NA1_4268413289,-17,-29,-14878,-2.2,3609,-4,1841,10,0
3115,theChankLord,NA1_4268358863,13,16,7310,1.4,2556,1,1032,10,1
3116,theChankLord,NA1_4268269059,-9,-17,-4561,-1.2,-2483,0,1569,10,0
3117,theChankLord,NA1_4268050898,10,9,12086,1.8,20184,3,1858,10,1
3118,theChankLord,NA1_4267764970,-27,-33,-15628,-2.2,-8243,-1,1500,10,0
3119,theChankLord,NA1_4267770988,-13,-23,-4916,-1.4,-7748,-1,1386,10,0
3120,theChankLord,NA1_4267675159,-25,-38,-8535,-1.4,-7035,-3,2126,10,0
3121,theChankLord,NA1_4267649172,-11,-12,-6666,-0.6,-7202,-4,1740,10,0
3122,theChankLord,NA1_4267612307,11,38,9969,1.0,4427,-1,2301,10,1
3123,theChankLord,NA1_4267554864,25,13,11318,2.0,12411,0,1769,10,1
3124,theChankLord,NA1_4267446676,-9,-35,-8273,-1.4,-10412,0,1894,10,0
3125,theChankLord,NA1_4266147071,1,-4,2116,0.2,247,-3,1235,10,1
3126,theChankLord,NA1_4265130517,-9,-30,-4218,-0.4,-6459,-1,1210,10,0
3127,theChankLord,NA1_4264139241,3,-16,6664,1.4,14421,3,1940,10,1
3128,theChankLord,NA1_4264190797,-9,-12,-11718,-2.0,-17093,1,1943,10,0
3129,theChankLord,NA1_4261172978,4,13,9574,0.0,11981,2,2847,10,1
3130,theChankLord,NA1_4259520890,-5,-9,6173,0.2,6783,-2,2979,10,0
3131,theChankLord,NA1_4259456583,-19,-30,-10278,-1.2,-17407,-2,1694,10,0
3132,theChankLord,NA1_4259435842,7,17,5002,0.8,7924,2,2119,10,1
3133,theChankLord,NA1_4259420743,-15,-22,-13710,-1.4,-15428,-1,1390,10,0
3134,theChankLord,NA1_4255718399,9,14,6207,0.0,-7937,1,2938,10,0
3135,theChankLord,NA1_4255731062,-8,-24,-5566,-0.8,-7391,0,1743,10,0
3136,theChankLord,NA1_4255664481,-6,15,-4353,-0.4,-10859,-2,1908,10,0
3137,OriginalOrang,NA1_4215104805,0,-7,-2569,-1.0,-3147,3,2133,10,0
3138,OriginalOrang,NA1_4214998039,-11,-22,-11066,-1.4,-7305,-6,2302,10,0
3139,OriginalOrang,NA1_4213739783,-15,-29,-8364,-1.0,-1442,-3,2546,10,0
3140,OriginalOrang,NA1_4211575475,23,26,10557,1.6,10607,3,1588,10,1
3141,OriginalOrang,NA1_4211557785,3,13,-8495,-1.2,-9960,-1,2051,10,0
3142,OriginalOrang,NA1_4210558284,33,41,15525,2.2,10187,1,2055,10,1
3143,OriginalOrang,NA1_4210580411,21,23,9975,0.4,23727,1,2000,10,1
3144,OriginalOrang,NA1_4210524249,13,23,12847,0.8,25899,-1,1414,10,1
3145,OriginalOrang,NA1_4208026743,21,48,9012,1.0,4894,0,1948,10,1
3146,OriginalOrang,NA1_4207927973,-6,5,-5046,-0.2,-16159,0,2151,10,0
3147,OriginalOrang,NA1_4207887964,15,5,12317,1.4,13449,4,2077,10,1
3148,OriginalOrang,NA1_4205187844,-10,-51,-6667,-1.2,-6632,-3,2183,10,0
3149,OriginalOrang,NA1_4205147867,12,8,6779,1.8,12520,2,1730,10,1
3150,OriginalOrang,NA1_4203902159,1,0,703,0.0,306,0,203,10,1
3151,OriginalOrang,NA1_4203806761,26,43,14341,2.2,13605,2,1210,10,1
3152,OriginalOrang,NA1_4200114365,15,13,10682,1.2,12470,4,2362,10,1
3153,OriginalOrang,NA1_4200028824,25,15,14143,2.0,8120,2,922,10,1
3154,OriginalOrang,NA1_4200011233,17,27,8921,0.4,16244,3,1802,10,1
3155,OriginalOrang,NA1_4198095508,-9,-12,-7526,-0.8,-6516,-2,966,10,0
3156,OriginalOrang,NA1_4198082006,-6,0,-8566,-0.6,-7553,-2,984,10,0
3157,OriginalOrang,NA1_4172367313,18,39,6432,0.8,15784,1,1840,10,1
3158,OriginalOrang,NA1_4028395623,-12,-10,-10036,-0.2,-7890,-1,2511301,10,0
3159,i eat your teeth,NA1_4280487496,-17,3,-8861,-0.4,-11833,-4,1887,10,0
3160,i eat your teeth,NA1_4269622755,0,0,4675,1.2,5608,1,848,10,1
3161,i eat your teeth,NA1_4269577437,-8,-9,-13357,-1.2,-12909,-3,1385,10,0
3162,i eat your teeth,NA1_4269162686,6,-8,-205,-0.4,-6124,-1,2141,10,0
3163,i eat your teeth,NA1_4269088049,7,32,2672,0.0,23563,3,3233,10,1
3164,i eat your teeth,NA1_4267601304,-1,1,-6559,-1.4,-1246,1,1511,10,0
3165,i eat your teeth,NA1_4267565062,24,32,14502,3.0,12303,3,1404,10,1
3166,i eat your teeth,NA1_4249812528,21,31,12984,1.8,14248,3,1490,10,1
3167,i eat your teeth,NA1_4249077457,13,3,10975,1.2,19325,2,1158,10,1
3168,i eat your teeth,NA1_4248998773,-20,-32,-9908,-1.2,-17118,-3,1960,10,0
3169,i eat your teeth,NA1_4248651246,-14,-12,-9039,-1.0,-20396,-1,1538,10,0
3170,i eat your teeth,NA1_4248379712,-17,-10,-11758,-1.0,-19230,-2,2001,10,0
3171,i eat your teeth,NA1_4247169092,-3,1,-8222,-0.4,-20250,0,1920,10,0
3172,i eat your teeth,NA1_4247180828,12,17,1399,-0.4,15525,1,2065,10,1
3173,i eat your teeth,NA1_4245947871,-11,-44,-7458,-1.0,-8319,-4,1740,10,0
3174,i eat your teeth,NA1_4245932617,18,33,7969,1.4,2315,2,1599,10,1
3175,i eat your teeth,NA1_4245877178,-8,-17,-10204,-1.0,-37868,1,2018,10,0
3176,i eat your teeth,NA1_4245835319,-13,-12,-10252,-1.0,-14174,-2,967,10,0
3177,i eat your teeth,NA1_4245813508,-14,-20,-5746,-0.2,-7048,-2,2068,10,0
3178,i eat your teeth,NA1_4245708598,-4,-47,-5588,-1.0,-6347,0,2151,10,0
3179,i eat your teeth,NA1_4243917708,1,-8,4748,1.4,9481,1,2008,10,1
3180,i eat your teeth,NA1_4243905627,20,33,14868,1.6,17584,-2,1452,10,1
3181,i eat your teeth,NA1_4242976506,-15,-13,-10211,-1.2,-10925,-3,1230,10,0
3182,i eat your teeth,NA1_4242067779,12,12,6657,0.4,20318,5,1889,10,1
3183,i eat your teeth,NA1_4242093616,8,31,2949,0.4,4169,-1,2129,10,1
3184,i eat your teeth,NA1_4242080549,4,7,4136,-0.2,14370,3,2094,10,1
3185,i eat your teeth,NA1_4242037980,-25,-28,-15294,-2.2,-17792,-4,1747,10,0
3186,i eat your teeth,NA1_4241986746,-23,-26,-13151,-1.8,-13772,-3,1599,10,0
3187,i eat your teeth,NA1_4241999982,-16,-18,-11428,-1.6,-22728,-5,1939,10,0
3188,i eat your teeth,NA1_4241569160,11,21,7186,1.6,9712,1,1488,10,1
3189,i eat your teeth,NA1_4241591210,-10,-26,-10590,-0.8,-17606,-2,1792,10,0
3190,i eat your teeth,NA1_4240302448,-10,-40,-4041,-1.2,1232,3,2120,10,0
3191,i eat your teeth,NA1_4240310357,-1,-1,-779,-0.4,28,0,199,10,0
3192,i eat your teeth,NA1_4240256442,-18,-21,-6254,-0.2,-18584,-4,1615,10,0
3193,i eat your teeth,NA1_4236929555,-4,-10,-3119,-1.0,11930,0,2379,10,1
3194,i eat your teeth,NA1_4236946206,-24,-26,-12720,-1.8,-12127,0,1745,10,0
3195,i eat your teeth,NA1_4236922577,-37,-42,-19877,-3.0,-24008,-4,1580,10,0
3196,i eat your teeth,NA1_4236093375,-18,-46,-6659,-1.2,-8832,-1,1896,10,0
3197,i eat your teeth,NA1_4235563351,-16,-30,-7373,-0.8,-11039,-1,2162,10,0
3198,i eat your teeth,NA1_4235540546,-7,6,-9276,-1.0,-9859,0,1713,10,0
3199,i eat your teeth,NA1_4235537604,-2,-28,-5715,-1.2,-3577,0,1812,10,0
3200,i eat your teeth,NA1_4235515105,-5,-10,-6145,-0.6,-13519,-4,1773,10,0
3201,i eat your teeth,NA1_4234819173,-9,-28,-4410,-1.4,-6958,0,1712,10,0
3202,i eat your teeth,NA1_4234813209,20,25,10607,1.6,13866,2,1554,10,1
3203,i eat your teeth,NA1_4234767642,16,6,9173,1.6,6754,2,1060,10,1
3204,i eat your teeth,NA1_4234486157,-14,-11,-11069,-1.8,-18761,-2,1685,10,0
3205,i eat your teeth,NA1_4234512418,15,37,9050,1.6,6416,4,1677,10,1
3206,i eat your teeth,NA1_4234480139,7,9,853,0.4,6664,-1,2010,10,1
3207,i eat your teeth,NA1_4230157273,6,20,1459,0.4,8678,3,2074,10,1
3208,i eat your teeth,NA1_4230114021,-23,-17,-13925,-1.6,-13573,-1,2003,10,0
3209,Gu3spkt,NA1_4276715632,-25,-27,-19245,-2.4,-22036,-4,1467,10,0
3210,Gu3spkt,NA1_4276721419,17,24,16593,1.6,22205,3,1150,10,1
3211,Gu3spkt,NA1_4276670937,15,22,8803,1.0,15330,3,1955,10,1
3212,Gu3spkt,NA1_4276334217,-9,-5,-7907,-0.2,-1917,2,2375,10,0
3213,Gu3spkt,NA1_4275504429,-18,-24,-6199,-0.4,-10900,-2,2019,10,0
3214,Gu3spkt,NA1_4275391357,16,35,4321,1.0,-2454,0,1431,10,1
3215,Gu3spkt,NA1_4274075569,-28,-43,-16021,-2.0,-53,0,2251,10,0
3216,Gu3spkt,NA1_4274029439,16,16,8093,1.0,9928,2,1245,10,1
3217,Gu3spkt,NA1_4212364244,20,28,-2512,0.0,4471,0,3215,10,0
3218,Gu3spkt,NA1_4212350829,-15,-21,-8425,-1.8,-3953,-3,1370,10,0
3219,Gu3spkt,NA1_4207397506,-2,-7,-8377,-0.8,-20080,1,1930,10,0
3220,Gu3spkt,NA1_4207400379,-3,-33,-5832,-0.6,-3325,2,2295,10,0
3221,Gu3spkt,NA1_4206191082,-13,-3,-11865,-1.0,-14264,-2,1171,10,0
3222,Gu3spkt,NA1_4206037028,1,5,-4048,-0.6,-13707,-2,964,10,0
3223,Gu3spkt,NA1_4187437473,-11,-23,-6173,-1.4,-8565,-2,1643,10,0
3224,Gu3spkt,NA1_4181581566,-14,-19,-8932,-0.4,-17858,-1,2145,10,0
3225,Gu3spkt,NA1_4171679540,0,-5,-3525,-1.2,-10469,-1,2053,10,0
3226,Gu3spkt,NA1_4170217306,10,33,-1214,-0.2,10502,0,2127,10,1
3227,Gu3spkt,NA1_4170167430,-15,-1,-9250,-1.2,-5655,-1,1995,10,0
3228,Gu3spkt,NA1_4169667733,-10,-24,-5288,-1.4,-5531,1,1394,10,0
3229,Gu3spkt,NA1_4111969309,15,23,7145,1.0,6788,0,1594,10,1
3230,Gu3spkt,NA1_4082717833,11,-1,7881,0.8,12005,1,1160,10,1
3231,Gu3spkt,NA1_4071420876,-7,-23,-3338,-1.0,-11295,0,1630,10,0
3232,Gu3spkt,NA1_4067420223,17,3,11028,1.6,5749,0,1653,10,1
3233,Gu3spkt,NA1_4065264375,-25,-27,-11668,-2.0,-1000,-4,1671,10,0
3234,Gu3spkt,NA1_4064639968,9,3,7068,1.2,10784,1,1442,10,1
3235,Gu3spkt,NA1_4057003528,9,15,8202,1.4,6528,2,1230936,10,1
3236,Gu3spkt,NA1_4056970057,15,15,8706,1.0,16175,-1,1989756,10,1
3237,Gu3spkt,NA1_4055137902,-5,-8,-12903,-2.2,-16158,1,1851511,10,0
3238,Gu3spkt,NA1_4055112685,1,16,9079,1.2,2323,1,2161765,10,1
3239,Gu3spkt,NA1_4054434043,11,14,12335,1.2,23174,0,1735910,10,1
3240,Gu3spkt,NA1_4054125842,-26,-50,-7658,-0.2,8274,-3,2882149,10,0
3241,Gu3spkt,NA1_4046927653,-4,-11,7730,-0.4,7594,0,2123992,10,0
3242,Gu3spkt,NA1_4046856235,30,17,17513,2.0,13789,3,1986836,10,1
3243,Gu3spkt,NA1_4046871653,-13,-46,-4858,-1.4,-10763,-2,2176345,10,0
3244,Gu3spkt,NA1_4046736183,-14,-23,-9766,-1.2,-11689,-4,1777895,10,0
3245,Gu3spkt,NA1_4043982135,-16,-35,-2323,-0.6,2476,1,2074093,10,0
3246,Gu3spkt,NA1_4034290210,-6,-12,1090,0.2,6466,2,2410767,10,1
3247,Gu3spkt,NA1_4031507906,-19,-39,-8075,-2.0,2148,1,1546210,10,0
3248,Gu3spkt,NA1_4025981537,27,38,14844,2.0,15323,2,1675005,10,1
3249,Gu3spkt,NA1_4025106852,6,8,2781,0.4,11335,-1,1971639,10,1
3250,Gu3spkt,NA1_4024338437,-3,-1,-7181,-1.0,-15791,-4,2178231,10,0
3251,Gu3spkt,NA1_4021109304,18,27,10856,1.2,24983,4,1519009,10,1
3252,Gu3spkt,NA1_4021114657,14,15,12329,1.4,21808,-3,1429450,10,1
3253,Gu3spkt,NA1_4021077175,-2,14,-3504,1.2,-5867,1,1630560,10,1
3254,Gu3spkt,NA1_4015164592,15,-4,9470,0.4,20973,-1,1355910,10,1
3255,Gu3spkt,NA1_4013711021,-3,-10,-9945,-1.2,-17499,-1,1968510,10,0
3256,Gu3spkt,NA1_4013654781,1,-13,-9886,-1.8,-18435,3,1965457,10,0
3257,Gu3spkt,NA1_4013569036,5,15,9606,1.4,16254,1,2022624,10,1
3258,Gu3spkt,NA1_3996423294,-11,-21,-12149,-1.6,-16831,-5,1876507,10,0
3259,Sergi0987,NA1_4272098321,-13,-23,-6251,0.0,-10558,-3,1865,10,0
3260,Sergi0987,NA1_4272094051,9,17,9791,0.4,14865,1,1899,10,1
3261,Sergi0987,NA1_4272099966,-12,-19,-7701,-1.0,187,-2,1931,10,0
3262,Sergi0987,NA1_4251660580,17,12,11078,0.8,15860,3,1983,10,1
3263,Sergi0987,NA1_4251536185,-4,-7,-7806,-1.0,-18314,-5,2077,10,0
3264,Sergi0987,NA1_4251540724,10,48,7910,0.8,11102,3,2094,10,1
3265,Sergi0987,NA1_4225866839,28,26,20325,2.4,18320,3,1439,10,1
3266,Sergi0987,NA1_4225872001,8,20,6303,1.0,5230,1,1451,10,1
3267,Sergi0987,NA1_4225825076,6,7,6103,0.6,1299,2,1037,10,1
3268,Sergi0987,NA1_4225820997,16,11,11865,1.4,9067,0,1048,10,1
3269,Sergi0987,NA1_4218469733,19,40,9233,1.0,14995,2,1464,10,1
3270,Sergi0987,NA1_4218515393,-11,-14,-9499,-1.2,-5719,-2,1107,10,0
3271,Sergi0987,NA1_4218462699,-3,-10,-8335,-1.0,-7538,-3,1921,10,0
3272,Sergi0987,NA1_4218427020,15,11,6305,1.4,11776,4,1774,10,1
3273,Sergi0987,NA1_4181891781,-14,-41,-8218,-1.8,109,1,1928,10,0
3274,Sergi0987,NA1_4181815167,34,38,14180,2.2,12901,3,1683,10,1
3275,Sergi0987,NA1_4181800493,12,18,9933,1.6,10053,1,1433,10,1
3276,Sergi0987,NA1_4181753905,7,10,8129,0.8,8556,2,1722,10,1
3277,Sergi0987,NA1_4111076422,28,32,14837,1.4,16407,-3,2037,10,1
3278,Sergi0987,NA1_4072280650,12,-1,8746,1.2,15652,2,2421,10,1
3279,Sergi0987,NA1_4072187416,-2,-5,-3625,-1.2,750,-4,1647,10,0
3280,Sergi0987,NA1_4072184879,-17,-18,-13020,-1.4,-8947,0,850,10,0
3281,Alexbaozi,NA1_4279697439,1,0,908,0.4,0,0,192,10,1
3282,Alexbaozi,NA1_4271832041,2,3,8674,1.6,11592,3,1652,10,1
3283,Alexbaozi,NA1_4269799108,20,30,14135,1.4,12855,0,1134,10,1
3284,Alexbaozi,NA1_4269786373,-5,-9,-8694,-0.8,-14813,0,1599,10,0
3285,Alexbaozi,NA1_4269791458,14,17,8260,1.8,4460,-1,2134,10,1
3286,Alexbaozi,NA1_4269723258,15,39,2272,0.6,4538,2,2809,10,1
3287,Alexbaozi,NA1_4269638155,21,13,8872,1.6,8245,1,1624,10,1
3288,Alexbaozi,NA1_4251495485,8,7,11231,1.6,19536,2,1743,10,1
3289,Alexbaozi,NA1_4251519754,-18,-23,-12467,-1.6,-20507,0,1232,10,0
3290,Alexbaozi,NA1_4251397213,19,24,14461,1.8,20128,2,1782,10,1
3291,Alexbaozi,NA1_4251402960,18,19,13137,1.8,9383,0,1837,10,1
3292,Alexbaozi,NA1_4235957249,28,30,12742,1.2,13447,3,1567,10,1
3293,Alexbaozi,NA1_4235901792,18,8,8328,1.6,6326,3,1250,10,1
3294,Alexbaozi,NA1_4235894472,-5,-17,6298,-0.0,19780,0,1870,10,1
3295,Alexbaozi,NA1_4234088365,22,46,7663,1.6,-3880,1,1263,10,1
3296,Alexbaozi,NA1_4234109985,20,25,10747,1.4,15837,4,2008,10,1
3297,Alexbaozi,NA1_4232030335,3,12,7235,0.4,6202,-2,1874,10,1
3298,Alexbaozi,NA1_4231973571,6,-1,9100,1.0,14853,0,1871,10,1
3299,Alexbaozi,NA1_4231867243,18,29,11611,1.4,14381,3,1507,10,1
3300,Alexbaozi,NA1_4231620780,-16,-13,-7517,0.4,-8967,-1,2801,10,0
3301,Alexbaozi,NA1_4230877521,7,-24,1334,-0.2,2096,3,1843,10,0
3302,Alexbaozi,NA1_4229618912,22,36,12960,1.6,19029,2,2029,10,1
3303,Alexbaozi,NA1_4229611232,-6,-27,-2100,-1.0,-925,-5,1962,10,0
3304,Alexbaozi,NA1_4226284719,-21,-49,-9597,-1.2,-14123,0,1713,10,0
